pv_pr,v_wind,power_wt,power_solar,e_ro_hourly,datetime,month,tank_level,water_produced,water_consumed,plants_operating
409,4.6,9760.704613063968,368100.0,2400.0,2023-08-10 15:00:00,8,254329.0322580448,1600.0,1729.8387096774195,2
283,4.3,7454.792451504154,254700.0,2400.0,2023-08-10 16:00:00,8,254199.1935483674,1600.0,1729.8387096774195,2
146,3.9,4773.705423606915,131400.0,2400.0,2023-08-10 17:00:00,8,254069.35483868996,1600.0,1729.8387096774195,2
42,7.1,41163.47548324705,37800.0,2400.0,2023-08-10 18:00:00,8,253939.51612901254,1600.0,1729.8387096774195,2
0,7.5,48612.66557855038,0.0,2400.0,2023-08-10 19:00:00,8,253809.67741933512,1600.0,1729.8387096774195,2
0,8.1,61245.43125126185,0.0,2400.0,2023-08-10 20:00:00,8,253679.8387096577,1600.0,1729.8387096774195,2
0,7.8,54684.21813698035,0.0,2400.0,2023-08-10 21:00:00,8,253549.99999998027,1600.0,1729.8387096774195,2
0,7.4,46686.10287205432,0.0,2400.0,2023-08-10 22:00:00,8,253420.16129030284,1600.0,1729.8387096774195,2
0,7.2,42963.99380356414,0.0,2400.0,2023-08-10 23:00:00,8,253290.32258062542,1600.0,1729.8387096774195,2
0,7.9,56813.64373330922,0.0,2400.0,2023-08-11 00:00:00,8,253160.483870948,1600.0,1729.8387096774195,2
0,7.7,52609.23723185192,0.0,2400.0,2023-08-11 01:00:00,8,253030.64516127057,1600.0,1729.8387096774195,2
0,7.0,39400.0,0.0,2400.0,2023-08-11 02:00:00,8,252900.80645159315,1600.0,1729.8387096774195,2
0,6.6,32714.442963867612,0.0,2400.0,2023-08-11 03:00:00,8,252770.96774191572,1600.0,1729.8387096774195,2
0,4.6,9760.704613063968,0.0,2400.0,2023-08-11 04:00:00,8,252641.1290322383,1600.0,1729.8387096774195,2
1,6.2,26708.509644248898,900.0,2400.0,2023-08-11 05:00:00,8,252511.29032256088,1600.0,1729.8387096774195,2
73,7.6,50586.215038762406,65700.0,2400.0,2023-08-11 06:00:00,8,252381.45161288345,1600.0,1729.8387096774195,2
211,7.6,50586.215038762406,189900.0,2400.0,2023-08-11 07:00:00,8,252251.61290320603,1600.0,1729.8387096774195,2
361,6.5,31144.295145306307,324900.0,2400.0,2023-08-11 08:00:00,8,252121.7741935286,1600.0,1729.8387096774195,2
483,5.9,22725.4535112083,434700.0,2400.0,2023-08-11 09:00:00,8,251991.93548385118,1600.0,1729.8387096774195,2
572,4.8,11430.094674068967,514800.0,2400.0,2023-08-11 10:00:00,8,251862.09677417375,1600.0,1729.8387096774195,2
619,3.8,4178.99200767716,557100.0,2400.0,2023-08-11 11:00:00,8,251732.25806449633,1600.0,1729.8387096774195,2
623,5.1,14121.857253753275,560700.0,2400.0,2023-08-11 12:00:00,8,251602.4193548189,1600.0,1729.8387096774195,2
595,5.8,21502.229296046964,535500.0,2400.0,2023-08-11 13:00:00,8,251472.58064514148,1600.0,1729.8387096774195,2
533,5.8,21502.229296046964,479700.0,2400.0,2023-08-11 14:00:00,8,251342.74193546406,1600.0,1729.8387096774195,2
430,5.4,17061.882267463763,387000.0,2400.0,2023-08-11 15:00:00,8,251212.90322578663,1600.0,1729.8387096774195,2
298,4.9,12302.7602662962,268200.0,2400.0,2023-08-11 16:00:00,8,251083.0645161092,1600.0,1729.8387096774195,2
154,5.5,18110.153840224404,138600.0,2400.0,2023-08-11 17:00:00,8,250953.2258064318,1600.0,1729.8387096774195,2
43,7.9,56813.64373330922,38700.0,2400.0,2023-08-11 18:00:00,8,250823.38709675436,1600.0,1729.8387096774195,2
0,8.4,68342.58479666228,0.0,2400.0,2023-08-11 19:00:00,8,250693.54838707694,1600.0,1729.8387096774195,2
0,8.3,65916.28766014555,0.0,2400.0,2023-08-11 20:00:00,8,250563.7096773995,1600.0,1729.8387096774195,2
0,7.5,48612.66557855038,0.0,2400.0,2023-08-11 21:00:00,8,250433.8709677221,1600.0,1729.8387096774195,2
0,7.7,52609.23723185192,0.0,2400.0,2023-08-11 22:00:00,8,250304.03225804467,1600.0,1729.8387096774195,2
0,7.4,46686.10287205432,0.0,2400.0,2023-08-11 23:00:00,8,250174.19354836724,1600.0,1729.8387096774195,2
0,8.0,59000.0,0.0,2400.0,2023-08-12 00:00:00,8,250044.35483868982,1600.0,1729.8387096774195,2
0,7.3,44804.04094011273,0.0,2400.0,2023-08-12 01:00:00,8,249914.5161290124,1600.0,1729.8387096774195,2
0,7.4,46686.10287205432,0.0,2400.0,2023-08-12 02:00:00,8,249784.67741933497,1600.0,1729.8387096774195,2
0,7.5,48612.66557855038,0.0,2400.0,2023-08-12 03:00:00,8,249654.83870965755,1600.0,1729.8387096774195,2
0,8.1,61245.43125126185,0.0,2400.0,2023-08-12 04:00:00,8,249524.99999998012,1600.0,1729.8387096774195,2
0,8.4,68342.58479666228,0.0,2400.0,2023-08-12 05:00:00,8,249395.1612903027,1600.0,1729.8387096774195,2
71,6.5,31144.295145306307,63900.0,2400.0,2023-08-12 06:00:00,8,249265.32258062527,1600.0,1729.8387096774195,2
212,6.1,25328.066815749913,190800.0,2400.0,2023-08-12 07:00:00,8,249135.48387094785,1600.0,1729.8387096774195,2
366,6.1,25328.066815749913,329400.0,2400.0,2023-08-12 08:00:00,8,249005.64516127043,1600.0,1729.8387096774195,2
493,5.3,16049.764742273072,443700.0,2400.0,2023-08-12 09:00:00,8,248875.806451593,1600.0,1729.8387096774195,2
576,3.7,3617.8746984030804,518400.0,2400.0,2023-08-12 10:00:00,8,248745.96774191558,1600.0,1729.8387096774195,2
616,3.7,3617.8746984030804,554400.0,2400.0,2023-08-12 11:00:00,8,248616.12903223815,1600.0,1729.8387096774195,2
622,3.9,4773.705423606915,559800.0,2400.0,2023-08-12 12:00:00,8,248486.29032256073,1600.0,1729.8387096774195,2
579,3.5,2604.4881845912973,521100.0,2400.0,2023-08-12 13:00:00,8,248356.4516128833,1600.0,1729.8387096774195,2
537,3.3,1749.6654517103,483300.0,2400.0,2023-08-12 14:00:00,8,248226.61290320588,1600.0,1729.8387096774195,2
463,3.2,1386.7528685997004,416700.0,2400.0,2023-08-12 15:00:00,8,248096.77419352846,1600.0,1729.8387096774195,2
337,3.9,4773.705423606915,303300.0,2400.0,2023-08-12 16:00:00,8,247966.93548385103,1600.0,1729.8387096774195,2
168,4.4,8196.267215024493,151200.0,2400.0,2023-08-12 17:00:00,8,247837.0967741736,1600.0,1729.8387096774195,2
27,5.4,17061.882267463763,24300.0,2400.0,2023-08-12 18:00:00,8,247707.25806449619,1600.0,1729.8387096774195,2
0,5.9,22725.4535112083,0.0,2400.0,2023-08-12 19:00:00,8,247577.41935481876,1600.0,1729.8387096774195,2
0,6.7,34327.06726471104,0.0,2400.0,2023-08-12 20:00:00,8,247447.58064514134,1600.0,1729.8387096774195,2
0,7.2,42963.99380356414,0.0,2400.0,2023-08-12 21:00:00,8,247317.7419354639,1600.0,1729.8387096774195,2
0,6.6,32714.442963867612,0.0,2400.0,2023-08-12 22:00:00,8,247187.9032257865,1600.0,1729.8387096774195,2
0,6.4,29618.603715120487,0.0,2400.0,2023-08-12 23:00:00,8,247058.06451610907,1600.0,1729.8387096774195,2
0,2.2,2.9686476111945375,0.0,2400.0,2023-08-13 00:00:00,8,245328.22580643164,0.0,1729.8387096774195,0
0,2.3,16.34574165464158,0.0,2400.0,2023-08-13 01:00:00,8,243598.38709675422,0.0,1729.8387096774195,0
0,2.7,266.14330831443704,0.0,2400.0,2023-08-13 02:00:00,8,241868.5483870768,0.0,1729.8387096774195,0
0,3.1,1069.5260692988195,0.0,2400.0,2023-08-13 03:00:00,8,240138.70967739937,0.0,1729.8387096774195,0
0,3.2,1386.7528685997004,0.0,2400.0,2023-08-13 04:00:00,8,238408.87096772194,0.0,1729.8387096774195,0
1,3.2,1386.7528685997004,900.0,2400.0,2023-08-13 05:00:00,8,236679.03225804452,0.0,1729.8387096774195,0
17,3.1,1069.5260692988195,15300.0,2400.0,2023-08-13 06:00:00,8,236549.1935483671,1600.0,1729.8387096774195,2
90,3.5,2604.4881845912973,81000.0,2400.0,2023-08-13 07:00:00,8,236419.35483868967,1600.0,1729.8387096774195,2
130,3.5,2604.4881845912973,117000.0,2400.0,2023-08-13 08:00:00,8,236289.51612901225,1600.0,1729.8387096774195,2
268,3.2,1386.7528685997004,241200.0,2400.0,2023-08-13 09:00:00,8,236159.67741933482,1600.0,1729.8387096774195,2
350,2.7,266.14330831443704,315000.0,2400.0,2023-08-13 10:00:00,8,236029.8387096574,1600.0,1729.8387096774195,2
350,2.7,266.14330831443704,315000.0,2400.0,2023-08-13 11:00:00,8,235899.99999997998,1600.0,1729.8387096774195,2
340,2.8,402.7372952223888,306000.0,2400.0,2023-08-13 12:00:00,8,235770.16129030255,1600.0,1729.8387096774195,2
393,3.0,800.0,353700.0,2400.0,2023-08-13 13:00:00,8,235640.32258062513,1600.0,1729.8387096774195,2
468,3.3,1749.6654517103,421200.0,2400.0,2023-08-13 14:00:00,8,235510.4838709477,1600.0,1729.8387096774195,2
391,3.3,1749.6654517103,351900.0,2400.0,2023-08-13 15:00:00,8,235380.64516127028,1600.0,1729.8387096774195,2
264,3.9,4773.705423606915,237600.0,2400.0,2023-08-13 16:00:00,8,235250.80645159286,1600.0,1729.8387096774195,2
146,4.5,8965.089493796075,131400.0,2400.0,2023-08-13 17:00:00,8,235120.96774191543,1600.0,1729.8387096774195,2
34,3.2,1386.7528685997004,30600.0,2400.0,2023-08-13 18:00:00,8,234991.129032238,1600.0,1729.8387096774195,2
0,3.4,2156.2488724382797,0.0,2400.0,2023-08-13 19:00:00,8,233261.29032256058,0.0,1729.8387096774195,0
0,3.2,1386.7528685997004,0.0,2400.0,2023-08-13 20:00:00,8,231531.45161288316,0.0,1729.8387096774195,0
0,2.6,164.22161902798635,0.0,2400.0,2023-08-13 21:00:00,8,229801.61290320574,0.0,1729.8387096774195,0
0,1.7,2.552068339174071,0.0,2400.0,2023-08-13 22:00:00,8,228071.7741935283,0.0,1729.8387096774195,0
0,1.0,0.0,0.0,2400.0,2023-08-13 23:00:00,8,226341.9354838509,0.0,1729.8387096774195,0
0,1.7,2.552068339174071,0.0,2400.0,2023-08-14 00:00:00,8,224612.09677417346,0.0,1729.8387096774195,0
0,2.0,0.0,0.0,2400.0,2023-08-14 01:00:00,8,222882.25806449604,0.0,1729.8387096774195,0
0,2.5,91.95776783873715,0.0,2400.0,2023-08-14 02:00:00,8,221152.41935481862,0.0,1729.8387096774195,0
0,2.7,266.14330831443704,0.0,2400.0,2023-08-14 03:00:00,8,219422.5806451412,0.0,1729.8387096774195,0
0,2.9,579.0180392761431,0.0,2400.0,2023-08-14 04:00:00,8,217692.74193546377,0.0,1729.8387096774195,0
2,3.2,1386.7528685997004,1800.0,2400.0,2023-08-14 05:00:00,8,216762.90322578634,800.0,1729.8387096774195,1
72,2.9,579.0180392761431,64800.0,2400.0,2023-08-14 06:00:00,8,216633.06451610892,1600.0,1729.8387096774195,2
207,3.6,3092.368441977011,186300.0,2400.0,2023-08-14 07:00:00,8,216503.2258064315,1600.0,1729.8387096774195,2
358,3.8,4178.99200767716,322200.0,2400.0,2023-08-14 08:00:00,8,216373.38709675407,1600.0,1729.8387096774195,2
483,4.2,6741.219877990008,434700.0,2400.0,2023-08-14 09:00:00,8,216243.54838707665,1600.0,1729.8387096774195,2
561,4.8,11430.094674068967,504900.0,2400.0,2023-08-14 10:00:00,8,216113.70967739922,1600.0,1729.8387096774195,2
607,5.6,19197.6131057671,546300.0,2400.0,2023-08-14 11:00:00,8,215983.8709677218,1600.0,1729.8387096774195,2
616,4.0,5400.0,554400.0,2400.0,2023-08-14 12:00:00,8,215854.03225804438,1600.0,1729.8387096774195,2
591,3.8,4178.99200767716,531900.0,2400.0,2023-08-14 13:00:00,8,215724.19354836695,1600.0,1729.8387096774195,2
526,3.5,2604.4881845912973,473400.0,2400.0,2023-08-14 14:00:00,8,215594.35483868953,1600.0,1729.8387096774195,2
427,3.8,4178.99200767716,384300.0,2400.0,2023-08-14 15:00:00,8,215464.5161290121,1600.0,1729.8387096774195,2
298,2.2,2.9686476111945375,268200.0,2400.0,2023-08-14 16:00:00,8,215334.67741933468,1600.0,1729.8387096774195,2
152,1.1,0.7077164301911294,136800.0,2400.0,2023-08-14 17:00:00,8,215204.83870965726,1600.0,1729.8387096774195,2
37,4.3,7454.792451504154,33300.0,2400.0,2023-08-14 18:00:00,8,215074.99999997983,1600.0,1729.8387096774195,2
0,4.4,8196.267215024493,0.0,2400.0,2023-08-14 19:00:00,8,214945.1612903024,1600.0,1729.8387096774195,2
0,4.2,6741.219877990008,0.0,2400.0,2023-08-14 20:00:00,8,214815.32258062498,1600.0,1729.8387096774195,2
0,3.5,2604.4881845912973,0.0,2400.0,2023-08-14 21:00:00,8,213885.48387094756,800.0,1729.8387096774195,1
0,2.3,16.34574165464158,0.0,2400.0,2023-08-14 22:00:00,8,212155.64516127013,0.0,1729.8387096774195,0
0,2.3,16.34574165464158,0.0,2400.0,2023-08-14 23:00:00,8,210425.8064515927,0.0,1729.8387096774195,0
0,2.5,91.95776783873715,0.0,2400.0,2023-08-15 00:00:00,8,208695.9677419153,0.0,1729.8387096774195,0
0,2.6,164.22161902798635,0.0,2400.0,2023-08-15 01:00:00,8,206966.12903223786,0.0,1729.8387096774195,0
0,3.1,1069.5260692988195,0.0,2400.0,2023-08-15 02:00:00,8,205236.29032256044,0.0,1729.8387096774195,0
0,3.0,800.0,0.0,2400.0,2023-08-15 03:00:00,8,203506.45161288301,0.0,1729.8387096774195,0
0,2.9,579.0180392761431,0.0,2400.0,2023-08-15 04:00:00,8,201776.6129032056,0.0,1729.8387096774195,0
0,3.0,800.0,0.0,2400.0,2023-08-15 05:00:00,8,200046.77419352817,0.0,1729.8387096774195,0
71,3.8,4178.99200767716,63900.0,2400.0,2023-08-15 06:00:00,8,199916.93548385074,1600.0,1729.8387096774195,2
216,3.8,4178.99200767716,194400.0,2400.0,2023-08-15 07:00:00,8,199787.09677417332,1600.0,1729.8387096774195,2
373,3.9,4773.705423606915,335700.0,2400.0,2023-08-15 08:00:00,8,199657.2580644959,1600.0,1729.8387096774195,2
501,4.2,6741.219877990008,450900.0,2400.0,2023-08-15 09:00:00,8,199527.41935481847,1600.0,1729.8387096774195,2
584,3.7,3617.8746984030804,525600.0,2400.0,2023-08-15 10:00:00,8,199397.58064514105,1600.0,1729.8387096774195,2
626,2.6,164.22161902798635,563400.0,2400.0,2023-08-15 11:00:00,8,199267.74193546362,1600.0,1729.8387096774195,2
632,2.8,402.7372952223888,568800.0,2400.0,2023-08-15 12:00:00,8,199137.9032257862,1600.0,1729.8387096774195,2
604,2.9,579.0180392761431,543600.0,2400.0,2023-08-15 13:00:00,8,199008.06451610877,1600.0,1729.8387096774195,2
536,2.5,91.95776783873715,482400.0,2400.0,2023-08-15 14:00:00,8,198878.22580643135,1600.0,1729.8387096774195,2
436,2.4,44.33729522238901,392400.0,2400.0,2023-08-15 15:00:00,8,198748.38709675393,1600.0,1729.8387096774195,2
301,2.0,0.0,270900.0,2400.0,2023-08-15 16:00:00,8,198618.5483870765,1600.0,1729.8387096774195,2
151,2.1,0.0,135900.0,2400.0,2023-08-15 17:00:00,8,198488.70967739908,1600.0,1729.8387096774195,2
35,5.5,18110.153840224404,31500.0,2400.0,2023-08-15 18:00:00,8,198358.87096772165,1600.0,1729.8387096774195,2
0,6.3,28139.348579403548,0.0,2400.0,2023-08-15 19:00:00,8,198229.03225804423,1600.0,1729.8387096774195,2
0,6.3,28139.348579403548,0.0,2400.0,2023-08-15 20:00:00,8,198099.1935483668,1600.0,1729.8387096774195,2
0,6.3,28139.348579403548,0.0,2400.0,2023-08-15 21:00:00,8,197969.35483868938,1600.0,1729.8387096774195,2
0,6.1,25328.066815749913,0.0,2400.0,2023-08-15 22:00:00,8,197839.51612901196,1600.0,1729.8387096774195,2
0,5.7,20327.29370930393,0.0,2400.0,2023-08-15 23:00:00,8,197709.67741933453,1600.0,1729.8387096774195,2
0,5.4,17061.882267463763,0.0,2400.0,2023-08-16 00:00:00,8,197579.8387096571,1600.0,1729.8387096774195,2
0,6.3,28139.348579403548,0.0,2400.0,2023-08-16 01:00:00,8,197449.9999999797,1600.0,1729.8387096774195,2
0,6.6,32714.442963867612,0.0,2400.0,2023-08-16 02:00:00,8,197320.16129030226,1600.0,1729.8387096774195,2
0,5.9,22725.4535112083,0.0,2400.0,2023-08-16 03:00:00,8,197190.32258062484,1600.0,1729.8387096774195,2
0,4.8,11430.094674068967,0.0,2400.0,2023-08-16 04:00:00,8,197060.4838709474,1600.0,1729.8387096774195,2
1,4.6,9760.704613063968,900.0,2400.0,2023-08-16 05:00:00,8,196930.64516127,1600.0,1729.8387096774195,2
70,6.2,26708.509644248898,63000.0,2400.0,2023-08-16 06:00:00,8,196800.80645159257,1600.0,1729.8387096774195,2
212,6.5,31144.295145306307,190800.0,2400.0,2023-08-16 07:00:00,8,196670.96774191514,1600.0,1729.8387096774195,2
370,6.5,31144.295145306307,333000.0,2400.0,2023-08-16 08:00:00,8,196541.12903223772,1600.0,1729.8387096774195,2
494,5.8,21502.229296046964,444600.0,2400.0,2023-08-16 09:00:00,8,196411.2903225603,1600.0,1729.8387096774195,2
581,4.9,12302.7602662962,522900.0,2400.0,2023-08-16 10:00:00,8,196281.45161288287,1600.0,1729.8387096774195,2
627,4.7,10582.55789807325,564300.0,2400.0,2023-08-16 11:00:00,8,196151.61290320545,1600.0,1729.8387096774195,2
633,3.6,3092.368441977011,569700.0,2400.0,2023-08-16 12:00:00,8,196021.77419352802,1600.0,1729.8387096774195,2
604,2.6,164.22161902798635,543600.0,2400.0,2023-08-16 13:00:00,8,195891.9354838506,1600.0,1729.8387096774195,2
536,2.2,2.9686476111945375,482400.0,2400.0,2023-08-16 14:00:00,8,195762.09677417317,1600.0,1729.8387096774195,2
435,2.0,0.0,391500.0,2400.0,2023-08-16 15:00:00,8,195632.25806449575,1600.0,1729.8387096774195,2
297,2.3,16.34574165464158,267300.0,2400.0,2023-08-16 16:00:00,8,195502.41935481832,1600.0,1729.8387096774195,2
147,2.4,44.33729522238901,132300.0,2400.0,2023-08-16 17:00:00,8,195372.5806451409,1600.0,1729.8387096774195,2
36,2.7,266.14330831443704,32400.0,2400.0,2023-08-16 18:00:00,8,195242.74193546348,1600.0,1729.8387096774195,2
0,3.0,800.0,0.0,2400.0,2023-08-16 19:00:00,8,193512.90322578605,0.0,1729.8387096774195,0
0,3.7,3617.8746984030804,0.0,2400.0,2023-08-16 20:00:00,8,192583.06451610863,800.0,1729.8387096774195,1
0,4.9,12302.7602662962,0.0,2400.0,2023-08-16 21:00:00,8,192453.2258064312,1600.0,1729.8387096774195,2
0,5.0,13200.0,0.0,2400.0,2023-08-16 22:00:00,8,192323.38709675378,1600.0,1729.8387096774195,2
0,5.2,15070.767619440276,0.0,2400.0,2023-08-16 23:00:00,8,192193.54838707636,1600.0,1729.8387096774195,2
0,4.8,11430.094674068967,0.0,2400.0,2023-08-17 00:00:00,8,192063.70967739893,1600.0,1729.8387096774195,2
0,4.8,11430.094674068967,0.0,2400.0,2023-08-17 01:00:00,8,191933.8709677215,1600.0,1729.8387096774195,2
0,4.8,11430.094674068967,0.0,2400.0,2023-08-17 02:00:00,8,191804.03225804408,1600.0,1729.8387096774195,2
0,5.0,13200.0,0.0,2400.0,2023-08-17 03:00:00,8,191674.19354836666,1600.0,1729.8387096774195,2
0,5.1,14121.857253753275,0.0,2400.0,2023-08-17 04:00:00,8,191544.35483868924,1600.0,1729.8387096774195,2
1,4.4,8196.267215024493,900.0,2400.0,2023-08-17 05:00:00,8,191414.5161290118,1600.0,1729.8387096774195,2
68,4.6,9760.704613063968,61200.0,2400.0,2023-08-17 06:00:00,8,191284.6774193344,1600.0,1729.8387096774195,2
199,4.4,8196.267215024493,179100.0,2400.0,2023-08-17 07:00:00,8,191154.83870965696,1600.0,1729.8387096774195,2
346,4.3,7454.792451504154,311400.0,2400.0,2023-08-17 08:00:00,8,191024.99999997954,1600.0,1729.8387096774195,2
472,4.2,6741.219877990008,424800.0,2400.0,2023-08-17 09:00:00,8,190895.16129030212,1600.0,1729.8387096774195,2
555,3.8,4178.99200767716,499500.0,2400.0,2023-08-17 10:00:00,8,190765.3225806247,1600.0,1729.8387096774195,2
601,2.8,402.7372952223888,540900.0,2400.0,2023-08-17 11:00:00,8,190635.48387094727,1600.0,1729.8387096774195,2
613,2.7,266.14330831443704,551700.0,2400.0,2023-08-17 12:00:00,8,190505.64516126984,1600.0,1729.8387096774195,2
587,2.6,164.22161902798635,528300.0,2400.0,2023-08-17 13:00:00,8,190375.80645159242,1600.0,1729.8387096774195,2
524,3.1,1069.5260692988195,471600.0,2400.0,2023-08-17 14:00:00,8,190245.967741915,1600.0,1729.8387096774195,2
421,2.8,402.7372952223888,378900.0,2400.0,2023-08-17 15:00:00,8,190116.12903223757,1600.0,1729.8387096774195,2
282,3.0,800.0,253800.0,2400.0,2023-08-17 16:00:00,8,189986.29032256015,1600.0,1729.8387096774195,2
137,3.1,1069.5260692988195,123300.0,2400.0,2023-08-17 17:00:00,8,189856.45161288272,1600.0,1729.8387096774195,2
32,2.8,402.7372952223888,28800.0,2400.0,2023-08-17 18:00:00,8,189726.6129032053,1600.0,1729.8387096774195,2
0,3.1,1069.5260692988195,0.0,2400.0,2023-08-17 19:00:00,8,187996.77419352788,0.0,1729.8387096774195,0
0,3.0,800.0,0.0,2400.0,2023-08-17 20:00:00,8,186266.93548385045,0.0,1729.8387096774195,0
0,2.3,16.34574165464158,0.0,2400.0,2023-08-17 21:00:00,8,184537.09677417303,0.0,1729.8387096774195,0
0,1.5,2.6807440537542755,0.0,2400.0,2023-08-17 22:00:00,8,182807.2580644956,0.0,1729.8387096774195,0
0,2.1,0.0,0.0,2400.0,2023-08-17 23:00:00,8,181077.41935481818,0.0,1729.8387096774195,0
0,2.2,2.9686476111945375,0.0,2400.0,2023-08-18 00:00:00,8,179347.58064514076,0.0,1729.8387096774195,0
0,2.3,16.34574165464158,0.0,2400.0,2023-08-18 01:00:00,8,177617.74193546333,0.0,1729.8387096774195,0
0,3.0,800.0,0.0,2400.0,2023-08-18 02:00:00,8,175887.9032257859,0.0,1729.8387096774195,0
0,3.7,3617.8746984030804,0.0,2400.0,2023-08-18 03:00:00,8,174958.06451610848,800.0,1729.8387096774195,1
0,3.9,4773.705423606915,0.0,2400.0,2023-08-18 04:00:00,8,174028.22580643106,800.0,1729.8387096774195,1
1,2.3,16.34574165464158,900.0,2400.0,2023-08-18 05:00:00,8,172298.38709675363,0.0,1729.8387096774195,0
37,5.2,15070.767619440276,33300.0,2400.0,2023-08-18 06:00:00,8,172168.5483870762,1600.0,1729.8387096774195,2
109,5.5,18110.153840224404,98100.0,2400.0,2023-08-18 07:00:00,8,172038.7096773988,1600.0,1729.8387096774195,2
176,5.2,15070.767619440276,158400.0,2400.0,2023-08-18 08:00:00,8,171908.87096772136,1600.0,1729.8387096774195,2
370,5.1,14121.857253753275,333000.0,2400.0,2023-08-18 09:00:00,8,171779.03225804394,1600.0,1729.8387096774195,2
553,5.0,13200.0,497700.0,2400.0,2023-08-18 10:00:00,8,171649.19354836651,1600.0,1729.8387096774195,2
615,4.4,8196.267215024493,553500.0,2400.0,2023-08-18 11:00:00,8,171519.3548386891,1600.0,1729.8387096774195,2
623,3.3,1749.6654517103,560700.0,2400.0,2023-08-18 12:00:00,8,171389.51612901167,1600.0,1729.8387096774195,2
595,3.7,3617.8746984030804,535500.0,2400.0,2023-08-18 13:00:00,8,171259.67741933424,1600.0,1729.8387096774195,2
535,3.8,4178.99200767716,481500.0,2400.0,2023-08-18 14:00:00,8,171129.83870965682,1600.0,1729.8387096774195,2
432,4.0,5400.0,388800.0,2400.0,2023-08-18 15:00:00,8,170999.9999999794,1600.0,1729.8387096774195,2
288,4.4,8196.267215024493,259200.0,2400.0,2023-08-18 16:00:00,8,170870.16129030197,1600.0,1729.8387096774195,2
139,3.8,4178.99200767716,125100.0,2400.0,2023-08-18 17:00:00,8,170740.32258062455,1600.0,1729.8387096774195,2
30,7.6,50586.215038762406,27000.0,2400.0,2023-08-18 18:00:00,8,170610.48387094712,1600.0,1729.8387096774195,2
0,7.8,54684.21813698035,0.0,2400.0,2023-08-18 19:00:00,8,170480.6451612697,1600.0,1729.8387096774195,2
0,7.8,54684.21813698035,0.0,2400.0,2023-08-18 20:00:00,8,170350.80645159227,1600.0,1729.8387096774195,2
0,7.7,52609.23723185192,0.0,2400.0,2023-08-18 21:00:00,8,170220.96774191485,1600.0,1729.8387096774195,2
0,7.1,41163.47548324705,0.0,2400.0,2023-08-18 22:00:00,8,170091.12903223743,1600.0,1729.8387096774195,2
0,7.6,50586.215038762406,0.0,2400.0,2023-08-18 23:00:00,8,169961.29032256,1600.0,1729.8387096774195,2
0,7.6,50586.215038762406,0.0,2400.0,2023-08-19 00:00:00,8,169831.45161288258,1600.0,1729.8387096774195,2
0,8.1,61245.43125126185,0.0,2400.0,2023-08-19 01:00:00,8,169701.61290320515,1600.0,1729.8387096774195,2
0,8.1,61245.43125126185,0.0,2400.0,2023-08-19 02:00:00,8,169571.77419352773,1600.0,1729.8387096774195,2
0,8.6,73379.09688108269,0.0,2400.0,2023-08-19 03:00:00,8,169441.9354838503,1600.0,1729.8387096774195,2
0,8.0,59000.0,0.0,2400.0,2023-08-19 04:00:00,8,169312.09677417288,1600.0,1729.8387096774195,2
1,8.3,65916.28766014555,900.0,2400.0,2023-08-19 05:00:00,8,169182.25806449546,1600.0,1729.8387096774195,2
65,8.9,81400.19937789251,58500.0,2400.0,2023-08-19 06:00:00,8,169052.41935481803,1600.0,1729.8387096774195,2
191,8.7,75990.18380788129,171900.0,2400.0,2023-08-19 07:00:00,8,168922.5806451406,1600.0,1729.8387096774195,2
345,8.9,81400.19937789251,310500.0,2400.0,2023-08-19 08:00:00,8,168792.7419354632,1600.0,1729.8387096774195,2
477,8.8,78663.73931033546,429300.0,2400.0,2023-08-19 09:00:00,8,168662.90322578576,1600.0,1729.8387096774195,2
567,8.4,68342.58479666228,510300.0,2400.0,2023-08-19 10:00:00,8,168533.06451610834,1600.0,1729.8387096774195,2
616,7.8,54684.21813698035,554400.0,2400.0,2023-08-19 11:00:00,8,168403.2258064309,1600.0,1729.8387096774195,2
625,5.8,21502.229296046964,562500.0,2400.0,2023-08-19 12:00:00,8,168273.3870967535,1600.0,1729.8387096774195,2
605,5.2,15070.767619440276,544500.0,2400.0,2023-08-19 13:00:00,8,168143.54838707607,1600.0,1729.8387096774195,2
538,5.0,13200.0,484200.0,2400.0,2023-08-19 14:00:00,8,168013.70967739864,1600.0,1729.8387096774195,2
429,5.1,14121.857253753275,386100.0,2400.0,2023-08-19 15:00:00,8,167883.87096772122,1600.0,1729.8387096774195,2
289,5.9,22725.4535112083,260100.0,2400.0,2023-08-19 16:00:00,8,167754.0322580438,1600.0,1729.8387096774195,2
142,6.0,24000.0,127800.0,2400.0,2023-08-19 17:00:00,8,167624.19354836637,1600.0,1729.8387096774195,2
30,6.9,37671.825688870624,27000.0,2400.0,2023-08-19 18:00:00,8,167494.35483868895,1600.0,1729.8387096774195,2
0,7.4,46686.10287205432,0.0,2400.0,2023-08-19 19:00:00,8,167364.51612901152,1600.0,1729.8387096774195,2
0,7.5,48612.66557855038,0.0,2400.0,2023-08-19 20:00:00,8,167234.6774193341,1600.0,1729.8387096774195,2
0,7.4,46686.10287205432,0.0,2400.0,2023-08-19 21:00:00,8,167104.83870965667,1600.0,1729.8387096774195,2
0,7.3,44804.04094011273,0.0,2400.0,2023-08-19 22:00:00,8,166974.99999997925,1600.0,1729.8387096774195,2
